type_grouping	species	type_var	ID	ngenes_group_and_target	ngenes_no_group_target	ngenes_group_no_target	ngenes_no_group_no_target	OR	p_raw	p_fdr	group_name	genes
GO_CC	Candida_glabrata	SNP	GO:0005694	3	56	44	3747	4.5620941558441555	0.034420209087146054	0.36176604094967174	chromosome	CAGL0G09196g,CAGL0I02068g,CAGL0L06050g
GO_CC	Candida_glabrata	SNP	GO:0005684	3	56	49	3742	4.091107871720117	0.04447302512393058	0.36176604094967174	U2-type spliceosomal complex	CAGL0J04708g,CAGL0L05896g,CAGL0M11814g
GO_CC	Candida_glabrata	if_INDEL	GO:0030427	4	7	169	3670	12.409129332206255	0.00101394863933704	0.04359979149149273	site of polarized growth	CAGL0C05005g,CAGL0G00968g,CAGL0J01892g,CAGL0K03707g
GO_CC	Candida_glabrata	if_INDEL	GO:0005935	3	8	98	3741	14.315051020408163	0.0024810527474242805	0.05334263406962203	cellular bud neck	CAGL0C05005g,CAGL0G00968g,CAGL0K03707g
GO_CC	Candida_glabrata	if_INDEL	GO:0030118	1	10	4	3835	95.875	0.014211656938370525	0.1018502080583221	clathrin coat	CAGL0I02156g
GO_CC	Candida_glabrata	if_INDEL	GO:0030136	1	10	4	3835	95.875	0.014211656938370525	0.1018502080583221	clathrin-coated vesicle	CAGL0I02156g
GO_CC	Candida_glabrata	if_INDEL	GO:0030479	2	9	56	3783	15.011904761904763	0.011243695207020482	0.1018502080583221	actin cortical patch	CAGL0G00968g,CAGL0J01892g
GO_CC	Candida_glabrata	if_INDEL	GO:0061645	2	9	57	3782	14.744639376218323	0.011620068974596585	0.1018502080583221	endocytic patch	CAGL0G00968g,CAGL0J01892g
GO_CC	Candida_glabrata	if_INDEL	GO:0044613	1	10	11	3828	34.8	0.033799592862192245	0.1816728116342833	nuclear pore central transport channel	CAGL0L05852g
GO_CC	Candida_glabrata	if_INDEL	GO:0072686	1	10	11	3828	34.8	0.033799592862192245	0.1816728116342833	mitotic spindle	CAGL0C05005g
GO_CC	Candida_orthopsilosis	SNP	GO:0005576	1	0	92	2153	inf	0.04140694568124582	0.05120213713273691	extracellular region	gene-CORT_0B02320
GO_CC	Candida_tropicalis	DEL	GO:0000930	1	27	0	2255	inf	0.012264564169947796	0.11813977731319071	gamma-tubulin complex	gene-CTRG_03860
GO_CC	Candida_tropicalis	DEL	GO:0005673	1	27	0	2255	inf	0.012264564169947796	0.11813977731319071	transcription factor TFIIE complex	gene-CTRG_03347
GO_CC	Candida_tropicalis	DEL	GO:0043230	4	24	60	2195	6.097222222222222	0.006937306168309962	0.11813977731319071	extracellular organelle	gene-CTRG_01856,gene-CTRG_03354,gene-CTRG_03786,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:0065010	4	24	60	2195	6.097222222222222	0.006937306168309962	0.11813977731319071	extracellular membrane-bounded organelle	gene-CTRG_01856,gene-CTRG_03354,gene-CTRG_03786,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:1903561	4	24	60	2195	6.097222222222222	0.006937306168309962	0.11813977731319071	extracellular vesicle	gene-CTRG_01856,gene-CTRG_03354,gene-CTRG_03786,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:0031982	4	24	72	2183	5.0532407407407405	0.012657833283556148	0.11813977731319071	vesicle	gene-CTRG_01856,gene-CTRG_03354,gene-CTRG_03786,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:0000118	1	27	3	2252	27.80246913580247	0.04819418892079047	0.2453522345058424	histone deacetylase complex	gene-CTRG_01623
GO_CC	Candida_tropicalis	DEL	GO:0061617	1	27	3	2252	27.80246913580247	0.04819418892079047	0.2453522345058424	MICOS complex	gene-CTRG_03068
GO_CC	Candida_tropicalis	DEL	GO:0009277	4	24	101	2154	3.5544554455445545	0.03693058479815886	0.2453522345058424	fungal-type cell wall	gene-CTRG_01856,gene-CTRG_02071,gene-CTRG_03085,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:0005618	4	24	103	2152	3.482200647249191	0.03920355003027309	0.2453522345058424	cell wall	gene-CTRG_01856,gene-CTRG_02071,gene-CTRG_03085,gene-CTRG_04785
GO_CC	Candida_tropicalis	DEL	GO:0030312	5	23	156	2099	2.9250278706800446	0.042853061813373804	0.2453522345058424	external encapsulating structure	gene-CTRG_01856,gene-CTRG_02071,gene-CTRG_03085,gene-CTRG_04785,gene-CTRG_06030
GO_CC	Candida_tropicalis	DUP	GO:0012505	1	53	0	2229	inf	0.02365308804204217	0.3389524805333187	endomembrane system	gene-CTRG_00163
GO_CC	Candida_tropicalis	DUP	GO:0031429	1	53	0	2229	inf	0.02365308804204217	0.3389524805333187	box H/ACA snoRNP complex	gene-CTRG_03490
GO_CC	Candida_tropicalis	DUP	GO:0044732	1	53	0	2229	inf	0.02365308804204217	0.3389524805333187	mitotic spindle pole body	gene-CTRG_04343
GO_CC	Candida_tropicalis	DUP	GO:0072588	1	53	0	2229	inf	0.02365308804204217	0.3389524805333187	box H/ACA RNP complex	gene-CTRG_03490
GO_CC	Candida_tropicalis	DUP	GO:0044391	3	51	24	2205	5.404411764705882	0.02450258895421581	0.3389524805333187	ribosomal subunit	gene-CTRG_04292,gene-CTRG_05561,gene-CTRG_05795
GO_CC	Candida_tropicalis	DUP	GO:0005840	6	48	81	2148	3.314814814814815	0.015291204427652704	0.3389524805333187	ribosome	gene-CTRG_01898,gene-CTRG_04292,gene-CTRG_04336,gene-CTRG_04337,gene-CTRG_04344,gene-CTRG_05561
GO_CC	Candida_tropicalis	DUP	GO:0005835	1	53	1	2228	42.0377358490566	0.046756827413471674	0.4794892129132927	fatty acid synthase complex	gene-CTRG_02501
GO_CC	Candida_tropicalis	DUP	GO:0005956	1	53	1	2228	42.0377358490566	0.046756827413471674	0.4794892129132927	protein kinase CK2 complex	gene-CTRG_05982
GO_CC	Candida_tropicalis	SNP	GO:0000228	1	0	7	2275	inf	0.0035041611914154733	0.03153745072273926	nuclear chromosome	gene-CTRG_00655
GO_CC	Candida_tropicalis	SNP	GO:0005694	1	0	17	2265	inf	0.00788436268067937	0.03547963206305717	chromosome	gene-CTRG_00655
GO_CC	Candida_tropicalis	if_INDEL	GO:0005634	4	1	298	1980	26.57718120805369	0.0013473107011300017	0.016167728413560022	nucleus	gene-CTRG_00632,gene-CTRG_03148,gene-CTRG_05208,gene-CTRG_05598
GO_CC	Candida_tropicalis	if_INDEL	GO:0000118	1	4	3	2275	189.58333333333334	0.008737389682801487	0.029102613700032403	histone deacetylase complex	gene-CTRG_01623
GO_CC	Candida_tropicalis	if_INDEL	GO:0043231	4	1	441	1837	16.662131519274375	0.006034125665958037	0.029102613700032403	intracellular membrane-bounded organelle	gene-CTRG_00632,gene-CTRG_03148,gene-CTRG_05208,gene-CTRG_05598
GO_CC	Candida_tropicalis	if_INDEL	GO:0043227	4	1	500	1778	14.224	0.009700871233344134	0.029102613700032403	membrane-bounded organelle	gene-CTRG_00632,gene-CTRG_03148,gene-CTRG_05208,gene-CTRG_05598
GO_CC	Candida_tropicalis	if_INDEL	GO:0097346	1	4	9	2269	63.02777777777778	0.021728861241177806	0.04345772248235561	INO80-type complex	gene-CTRG_01623
GO_CC	Candida_tropicalis	if_INDEL	GO:0043229	4	1	598	1680	11.237458193979933	0.018958775204750207	0.04345772248235561	intracellular organelle	gene-CTRG_00632,gene-CTRG_03148,gene-CTRG_05208,gene-CTRG_05598
GO_CC	Candida_tropicalis	if_INDEL	GO:0043226	4	1	657	1621	9.86910197869102	0.026858496680961623	0.04604313716736278	organelle	gene-CTRG_00632,gene-CTRG_03148,gene-CTRG_05208,gene-CTRG_05598
GO_CC	Candida_tropicalis	if_INDEL	GO:0070603	1	4	15	2263	37.71666666666667	0.034583761550846595	0.04611168206779546	SWI/SNF superfamily-type complex	gene-CTRG_01623
GO_CC	Candida_tropicalis	if_INDEL	GO:1904949	1	4	15	2263	37.71666666666667	0.034583761550846595	0.04611168206779546	ATPase complex	gene-CTRG_01623
GO_MF	Candida_albicans	DEL	GO:0004499	3	35	4	4182	89.61428571428571	2.2943480257665922e-05	0.004175713406895197	N,N-dimethylaniline monooxygenase activity	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:0048029	3	35	7	4179	51.17142857142857	7.7206534720628e-05	0.007025794659577147	monosaccharide binding	C6_03710W_A,CR_07150W_A,CR_07490C_A
GO_MF	Candida_albicans	DEL	GO:0016709	3	35	10	4176	35.794285714285714	0.0001806034822238332	0.00821745844118441	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:0016301	8	30	174	4012	6.148659003831417	0.00016384078642499905	0.00821745844118441	kinase activity	C1_07640C_A,C6_01320W_A,C6_02980C_A,C7_01340W_A,C7_02800W_A,CR_07150W_A,CR_07490C_A,CR_08100C_A
GO_MF	Candida_albicans	DEL	GO:0004396	2	36	3	4183	77.46296296296296	0.0007748487774858366	0.01790586260386861	hexokinase activity	CR_07150W_A,CR_07490C_A
GO_MF	Candida_albicans	DEL	GO:0005536	2	36	3	4183	77.46296296296296	0.0007748487774858366	0.01790586260386861	glucose binding	CR_07150W_A,CR_07490C_A
GO_MF	Candida_albicans	DEL	GO:0016773	7	31	161	4025	5.645161290322581	0.0006173314294758701	0.01790586260386861	phosphotransferase activity, alcohol group as acceptor	C1_07640C_A,C6_01320W_A,C6_02980C_A,C7_02800W_A,CR_07150W_A,CR_07490C_A,CR_08100C_A
GO_MF	Candida_albicans	DEL	GO:0016772	9	29	279	3907	4.345939933259177	0.0007870708836865323	0.01790586260386861	transferase activity, transferring phosphorus-containing groups	C1_07640C_A,C6_01320W_A,C6_02980C_A,C7_01340W_A,C7_02800W_A,CR_00470W_A,CR_07150W_A,CR_07490C_A,CR_08100C_A
GO_MF	Candida_albicans	DEL	GO:0050661	3	35	19	4167	18.798496240601505	0.0009195546608507133	0.018595438697203315	NADP binding	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:0030246	3	35	21	4165	17.0	0.0011936413515105466	0.021724272597491948	carbohydrate binding	C6_03710W_A,CR_07150W_A,CR_07490C_A
GO_MF	Candida_albicans	DEL	GO:0004497	3	35	24	4162	14.864285714285714	0.0016931834744977456	0.028014490214417244	monooxygenase activity	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:0004594	1	37	0	4186	inf	0.008996212121210281	0.08470373496001711	pantothenate kinase activity	C6_02980C_A
GO_MF	Candida_albicans	DEL	GO:0005537	1	37	0	4186	inf	0.008996212121210281	0.08470373496001711	mannose binding	C6_03710W_A
GO_MF	Candida_albicans	DEL	GO:0008707	1	37	0	4186	inf	0.008996212121210281	0.08470373496001711	4-phytase activity	CR_02400W_A
GO_MF	Candida_albicans	DEL	GO:0047453	1	37	0	4186	inf	0.008996212121210281	0.08470373496001711	ATP-dependent NAD(P)H-hydrate dehydratase activity	C6_02030C_A
GO_MF	Candida_albicans	DEL	GO:0052855	1	37	0	4186	inf	0.008996212121210281	0.08470373496001711	ADP-dependent NAD(P)H-hydrate dehydratase activity	C6_02030C_A
GO_MF	Candida_albicans	DEL	GO:0019200	2	36	12	4174	19.324074074074073	0.006699786996449089	0.08470373496001711	carbohydrate kinase activity	CR_07150W_A,CR_07490C_A
GO_MF	Candida_albicans	DEL	GO:0035673	2	36	12	4174	19.324074074074073	0.006699786996449089	0.08470373496001711	oligopeptide transmembrane transporter activity	CR_02220C_A,CR_02240C_A
GO_MF	Candida_albicans	DEL	GO:0050660	3	35	42	4144	8.457142857142857	0.007348178081041173	0.08470373496001711	flavin adenine dinucleotide binding	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:0016705	3	35	46	4140	7.714285714285714	0.009308102742859023	0.08470373496001711	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	C2_02060C_A,C2_03610W_A,C2_03620W_A
GO_MF	Candida_albicans	DEL	GO:1904680	2	36	15	4171	15.448148148148148	0.009844280013197005	0.08531709344770737	peptide transmembrane transporter activity	CR_02220C_A,CR_02240C_A
GO_MF	Candida_albicans	DEL	GO:0042162	2	36	18	4168	12.864197530864198	0.013521862950925861	0.11186268441220486	telomeric DNA binding	C2_04200W_A,C7_01340W_A
GO_MF	Candida_albicans	DEL	GO:0003691	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	double-stranded telomeric DNA binding	C7_01340W_A
GO_MF	Candida_albicans	DEL	GO:0008441	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	3'(2'),5'-bisphosphate nucleotidase activity	C6_00970C_A
GO_MF	Candida_albicans	DEL	GO:0008865	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	fructokinase activity	CR_07150W_A
GO_MF	Candida_albicans	DEL	GO:0019158	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	mannokinase activity	CR_07150W_A
GO_MF	Candida_albicans	DEL	GO:0043236	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	laminin binding	C6_03700W_A
GO_MF	Candida_albicans	DEL	GO:0050840	1	37	1	4185	113.10810810810811	0.017913603534771373	0.11643842297601392	extracellular matrix binding	C6_03700W_A
GO_MF	Candida_albicans	DEL	GO:0000031	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	mannosylphosphate transferase activity	C2_04560W_A
GO_MF	Candida_albicans	DEL	GO:0000155	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	phosphorelay sensor kinase activity	C7_02800W_A
GO_MF	Candida_albicans	DEL	GO:0001968	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	fibronectin binding	C6_03700W_A
GO_MF	Candida_albicans	DEL	GO:0004340	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	glucokinase activity	CR_07150W_A
GO_MF	Candida_albicans	DEL	GO:0004673	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	protein histidine kinase activity	C7_02800W_A
GO_MF	Candida_albicans	DEL	GO:0005199	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	structural constituent of cell wall	C2_08870C_A
GO_MF	Candida_albicans	DEL	GO:0016775	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	phosphotransferase activity, nitrogenous group as acceptor	C7_02800W_A
GO_MF	Candida_albicans	DEL	GO:0018456	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	aryl-alcohol dehydrogenase (NAD+) activity	C1_04140W_A
GO_MF	Candida_albicans	DEL	GO:0043014	1	37	2	4184	56.54054054054054	0.02675284632633542	0.1315950819295418	alpha-tubulin binding	C7_02850W_A
GO_MF	Candida_albicans	DEL	GO:0042887	2	36	28	4158	8.25	0.029263261394048577	0.14015562036096949	amide transmembrane transporter activity	CR_02220C_A,CR_02240C_A
GO_MF	Candida_albicans	DEL	GO:0003785	1	37	4	4182	28.256756756756758	0.04419954656641916	0.18707715058344854	actin monomer binding	C2_06770W_A
GO_MF	Candida_albicans	DEL	GO:0030984	1	37	4	4182	28.256756756756758	0.04419954656641916	0.18707715058344854	kininogen binding	CR_07070C_A
GO_MF	Candida_albicans	DEL	GO:0030985	1	37	4	4182	28.256756756756758	0.04419954656641916	0.18707715058344854	high molecular weight kininogen binding	CR_07070C_A
GO_MF	Candida_albicans	DEL	GO:0043035	1	37	4	4182	28.256756756756758	0.04419954656641916	0.18707715058344854	chromatin insulator sequence binding	C2_04200W_A
GO_MF	Candida_albicans	DEL	GO:0051880	1	37	4	4182	28.256756756756758	0.04419954656641916	0.18707715058344854	G-quadruplex DNA binding	C7_01340W_A
GO_MF	Candida_albicans	DUP	GO:0043115	2	210	0	4012	inf	0.0025076869810985837	0.360451101928316	precorrin-2 dehydrogenase activity	C2_02940W_A,C3_07210W_A
GO_MF	Candida_albicans	DUP	GO:0004865	2	210	2	4010	19.095238095238095	0.014066801833334714	0.360451101928316	protein serine/threonine phosphatase inhibitor activity	C1_14190C_A,C1_14350W_A
GO_MF	Candida_albicans	DUP	GO:0003993	3	209	5	4007	11.50334928229665	0.00578616764324431	0.360451101928316	acid phosphatase activity	C3_07430W_A,C3_07570C_A,C5_00180W_A
GO_MF	Candida_albicans	DUP	GO:0000293	2	210	4	4008	9.542857142857143	0.032896752494766646	0.360451101928316	ferric-chelate reductase activity	C4_00110C_A,C7_00430W_A
GO_MF	Candida_albicans	DUP	GO:0004864	2	210	4	4008	9.542857142857143	0.032896752494766646	0.360451101928316	protein phosphatase inhibitor activity	C1_14190C_A,C1_14350W_A
GO_MF	Candida_albicans	DUP	GO:0019212	2	210	4	4008	9.542857142857143	0.032896752494766646	0.360451101928316	phosphatase inhibitor activity	C1_14190C_A,C1_14350W_A
GO_MF	Candida_albicans	DUP	GO:0016628	4	208	9	4003	8.553418803418804	0.003081515507214264	0.360451101928316	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	C2_02940W_A,C3_00200C_A,C3_07210W_A,C5_00190C_A
GO_MF	Candida_albicans	DUP	GO:0043495	3	209	7	4005	8.212576896787423	0.011507037751282126	0.360451101928316	protein-membrane adaptor activity	C2_00320W_A,C2_00470W_A,C4_00370W_A
GO_MF	Candida_albicans	DUP	GO:0000156	2	210	5	4007	7.632380952380952	0.044553682020369384	0.360451101928316	phosphorelay response regulator activity	C1_13930W_A,C5_00240W_A
GO_MF	Candida_albicans	DUP	GO:0008379	2	210	5	4007	7.632380952380952	0.044553682020369384	0.360451101928316	thioredoxin peroxidase activity	C3_00480C_A,C3_06330W_A
GO_MF	Candida_albicans	DUP	GO:0016888	2	210	5	4007	7.632380952380952	0.044553682020369384	0.360451101928316	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	C3_07450C_A,C5_00230C_A
GO_MF	Candida_albicans	DUP	GO:0034511	4	208	12	4000	6.410256410256411	0.006965713773041692	0.360451101928316	U3 snoRNA binding	C1_14080W_A,C3_00330W_A,C3_00370C_A,C3_07750W_A
GO_MF	Candida_albicans	DUP	GO:0051087	3	209	13	3999	4.415531836584468	0.04302656198472942	0.360451101928316	chaperone binding	C1_14090W_A,C2_00290W_A,C3_00250C_A
GO_MF	Candida_albicans	DUP	GO:0015145	4	208	18	3994	4.267094017094017	0.02212112976214453	0.360451101928316	monosaccharide transmembrane transporter activity	C3_00220W_A,C6_04610C_A,C6_04620C_A,C7_00290C_A
GO_MF	Candida_albicans	DUP	GO:0030515	5	207	24	3988	4.013687600644122	0.013447125471211146	0.360451101928316	snoRNA binding	C1_14080W_A,C3_00330W_A,C3_00370C_A,C3_07750W_A,C7_03700C_A
GO_MF	Candida_albicans	DUP	GO:0004857	5	207	25	3987	3.8521739130434782	0.015495094563019231	0.360451101928316	enzyme inhibitor activity	C1_14190C_A,C1_14350W_A,C2_00300C_A,C4_00420C_A,C7_04240C_A
GO_MF	Candida_albicans	DUP	GO:0005048	4	208	20	3992	3.8384615384615386	0.029724634986402463	0.360451101928316	signal sequence binding	C1_00160C_A,C3_07810C_A,C4_00150C_A,C5_00150C_A
GO_MF	Candida_albicans	DUP	GO:0051119	4	208	21	3991	3.6547619047619047	0.03403793418632396	0.360451101928316	sugar transmembrane transporter activity	C3_00220W_A,C6_04610C_A,C6_04620C_A,C7_00290C_A
GO_MF	Candida_albicans	DUP	GO:0015144	4	208	22	3990	3.487762237762238	0.03869661295914854	0.360451101928316	carbohydrate transmembrane transporter activity	C3_00220W_A,C6_04610C_A,C6_04620C_A,C7_00290C_A
GO_MF	Candida_albicans	DUP	GO:0016627	5	207	29	3983	3.3175079127103113	0.025738650423366663	0.360451101928316	oxidoreductase activity, acting on the CH-CH group of donors	C2_02940W_A,C3_00200C_A,C3_07210W_A,C5_00190C_A,C5_00290W_A
GO_MF	Candida_albicans	DUP	GO:0008237	6	206	39	3973	2.967139656460045	0.023564301882013104	0.360451101928316	metallopeptidase activity	C3_07420W_A,C4_00070C_A,C4_00280W_A,C6_04500C_A,C6_04650W_A,C7_00170W_A
GO_MF	Candida_albicans	SNP	GO:0001883	1	7	1	4215	602.1428571428571	0.0037847394139959396	0.058284986975537474	purine nucleoside binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0032550	1	7	1	4215	602.1428571428571	0.0037847394139959396	0.058284986975537474	purine ribonucleoside binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0033699	1	7	1	4215	602.1428571428571	0.0037847394139959396	0.058284986975537474	DNA 5'-adenosine monophosphate hydrolase activity	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0120108	1	7	1	4215	602.1428571428571	0.0037847394139959396	0.058284986975537474	DNA-3'-diphospho-5'-guanosine diphosphatase	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:1905108	1	7	1	4215	602.1428571428571	0.0037847394139959396	0.058284986975537474	guanosine binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0019002	1	7	2	4214	301.0	0.0056724045217288865	0.06239644973901775	GMP binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:1990165	1	7	2	4214	301.0	0.0056724045217288865	0.06239644973901775	single-strand break-containing DNA binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0051879	1	7	3	4213	200.61904761904762	0.007556939173167465	0.07261507397831773	Hsp90 protein binding	C6_01860C_A
GO_MF	Candida_albicans	SNP	GO:0032549	1	7	4	4212	150.42857142857142	0.009438347819332364	0.07261507397831773	ribonucleoside binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0001882	1	7	5	4211	120.31428571428572	0.011316634905711854	0.07261507397831773	nucleoside binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0019001	2	6	85	4131	16.2	0.010833173683552622	0.07261507397831773	guanyl nucleotide binding	C3_04480C_A,CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0032561	2	6	85	4131	16.2	0.010833173683552622	0.07261507397831773	guanyl ribonucleotide binding	C3_04480C_A,CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0035312	1	7	6	4210	100.23809523809524	0.01319180487264879	0.07813607501491976	5'-3' exodeoxyribonuclease activity	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0008409	1	7	11	4205	54.61038961038961	0.022521052960433566	0.10838256737208653	5'-3' exonuclease activity	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0030983	1	7	11	4205	54.61038961038961	0.022521052960433566	0.10838256737208653	mismatched DNA binding	CR_03440W_A
GO_MF	Candida_albicans	SNP	GO:0031072	1	7	11	4205	54.61038961038961	0.022521052960433566	0.10838256737208653	heat shock protein binding	C6_01860C_A
GO_MF	Candida_albicans	SNP	GO:0016895	1	7	14	4202	42.87755102040816	0.02808147941622735	0.1212903767254315	exodeoxyribonuclease activity, producing 5'-phosphomonoesters	CR_03440W_A
